Line#,Date,"Gust Speed (S-WCA 9858867:9845198-2), m/s, Meyerson Roof","Battery (U30 BATTERY 9858867:9858867-B), V, Meyerson Roof","Dew Point (S-THB 9858867:9835118-3), *C, Meyerson Roof","RH (S-THB 9858867:9835118-2), %, Meyerson Roof","Temperature (S-THB 9858867:9835118-1), *C, Meyerson Roof","Solar Radiation (S-LIB 9858867:9841958-1), W/m^2, Meyerson Roof","Wind Direction (S-WCA 9858867:9845198-3), *, Meyerson Roof","Wind Speed (S-WCA 9858867:9845198-1), m/s, Meyerson Roof"
3441,11/12/2016 16:15,1.9,4.51,-4.21,38.1,9.34,522,0,0
3442,11/12/2016 16:20,1.9,4.51,-3.48,39,9.8,523,0,0
3443,11/12/2016 16:25,0.2,4.51,-2.91,39.5,10.25,522,0,0
3444,11/12/2016 16:30,0.9,4.48,-3.04,36.3,11.37,522,0,0
3445,11/12/2016 16:35,0.2,4.51,-4.03,35,10.81,522,0,0
3446,11/12/2016 16:40,0,4.51,-3.87,31.7,12.49,521,0,0
3447,11/12/2016 16:45,0.6,4.51,-4.29,35,10.52,517,0,0
3448,11/12/2016 16:50,1.5,4.51,-4.4,36.7,9.68,516,0,0
3449,11/12/2016 16:55,1.1,4.51,-4.11,37.4,9.73,511,0,0
3450,11/12/2016 17:00,0,4.51,-3.79,34.4,11.35,509,0,0
3451,11/12/2016 17:05,0,4.53,-3.04,37.2,11,508,0,0
3452,11/12/2016 17:10,1.1,4.53,-3.61,40.4,9.14,504,0,0
3453,11/12/2016 17:15,1.1,4.53,-3.25,37.9,10.49,501,0,0
3454,11/12/2016 17:20,1.3,4.56,-3.49,39.9,9.46,498,0,0
3455,11/12/2016 17:25,1.1,4.56,-3.27,40.5,9.48,492,0,0
3456,11/12/2016 17:30,0,4.48,-3.17,39.4,10,486,0,0
3457,11/12/2016 17:35,0.6,4.54,-3.11,39,10.22,482,0,0
3458,11/12/2016 17:40,0.2,4.54,-3.25,39.1,10.03,478,0,0
3459,11/12/2016 17:45,0,4.54,-3.37,39.4,9.78,472,0,0
3460,11/12/2016 17:50,0.4,4.54,-3.54,39.4,9.58,466,0,0
3461,11/12/2016 17:55,0,4.54,-3.23,38.2,10.39,458,0,0
3462,11/12/2016 18:00,0,4.54,-3.05,38.9,10.32,452,0,0
3463,11/12/2016 18:05,0.2,4.54,-2.99,37.9,10.79,446,0,0
3464,11/12/2016 18:10,0,4.54,-3.24,39.9,9.73,432,0,0
3465,11/12/2016 18:15,3.2,4.54,-3.21,39.1,10.08,428,0,0
3466,11/12/2016 18:20,0,4.54,-3.42,37.6,10.42,423,0,0
3467,11/12/2016 18:25,0.7,4.54,-3.12,40,9.83,414,0,0
3468,11/12/2016 18:30,0.2,4.48,-3.2,40.3,9.63,401,0,0
3469,11/12/2016 18:35,0.6,4.54,-3,39.3,10.22,388,0,0
3470,11/12/2016 18:40,0.6,4.54,-2.87,38.8,10.57,387,0,0
3471,11/12/2016 18:45,0.9,4.54,-3.2,39.3,10,376,0,0
3472,11/12/2016 18:50,2,4.54,-3.56,37.2,10.42,368,0,0
3473,11/12/2016 18:55,1.7,4.54,-3.52,35.9,11,359,0,0
3474,11/12/2016 19:00,0.4,4.54,-3.1,35.8,11.52,348,0,0
3475,11/12/2016 19:05,0,4.54,-3.09,35.9,11.49,337,0,0
3476,11/12/2016 19:10,0,4.54,-3.17,34.6,11.95,327,0,0
3477,11/12/2016 19:15,0.6,4.54,-3.09,37,11.03,316,0,0
3478,11/12/2016 19:20,0,4.54,-2.69,39,10.69,304,0,0
3479,11/12/2016 19:25,1.1,4.54,-2.05,38.4,11.64,293,0,0
3480,11/12/2016 19:30,0.4,4.48,-1.96,38.1,11.86,282,0,0
3481,11/12/2016 19:35,0.4,4.54,-2.77,37.4,11.22,271,0,0
3482,11/12/2016 19:40,0.4,4.54,-3.05,36,11.49,258,0,0
3483,11/12/2016 19:45,0.9,4.54,-2.42,37.3,11.66,247,0,0
3484,11/12/2016 19:50,0,4.54,-2.86,34.4,12.39,234,0,0
3485,11/12/2016 19:55,0.6,4.54,-3.22,35.2,11.64,224,0,0
3486,11/12/2016 20:00,1.9,4.54,-3.39,34.1,11.93,212,0,0
3487,11/12/2016 20:05,0,4.54,-3.17,33.3,12.53,199,0,0
3488,11/12/2016 20:10,0.6,4.54,-3.26,35.9,11.3,187,0,0
3489,11/12/2016 20:15,0.6,4.54,-3.35,35.7,11.27,173,0,0
3490,11/12/2016 20:20,0.2,4.54,-2.97,36.2,11.49,159,0,0
3491,11/12/2016 20:25,1.1,4.54,-2.81,35.2,12.1,146,0,0
3492,11/12/2016 20:30,0.6,4.48,-2.73,37.1,11.39,133,0,0
3493,11/12/2016 20:35,0.2,4.54,-2.82,37.4,11.18,121,0,0
3494,11/12/2016 20:40,2.2,4.54,-2.94,37.6,10.96,119,0,0
3495,11/12/2016 20:45,0.4,4.54,-2.83,37.3,11.2,92,0,0
3496,11/12/2016 20:50,0,4.54,-2.85,37.8,10.98,74,0,0
3497,11/12/2016 20:55,0.6,4.54,-3.07,38.6,10.42,56,0,0
3498,11/12/2016 21:00,0.4,4.54,-2.87,40.7,9.85,32,0,0
3499,11/12/2016 21:05,0,4.54,-2.78,43.2,9.06,13,0,0
3500,11/12/2016 21:10,0.2,4.54,-2.77,43.3,9.04,12,0,0
3501,11/12/2016 21:15,0.4,4.54,-2.53,43.7,9.16,9,0,0
3502,11/12/2016 21:20,0,4.48,-2.5,44.7,8.87,6,0,0
3503,11/12/2016 21:25,0,4.46,-2.54,44.8,8.79,3,0,0
3504,11/12/2016 21:30,0,4.44,-2.49,45.2,8.72,2,0,0
3505,11/12/2016 21:35,0,4.44,-2.44,46.2,8.44,1,0,0
3506,11/12/2016 21:40,0.4,4.44,-2.5,46,8.44,1,0,0
3507,11/12/2016 21:45,0,4.43,-2.48,45.9,8.49,1,0,0
3508,11/12/2016 21:50,0,4.43,-2.69,45.2,8.49,1,0,0
3509,11/12/2016 21:55,0,4.43,-2.64,45.9,8.32,1,0,0
3510,11/12/2016 22:00,0.2,4.42,-2.61,45.7,8.42,1,0,0
3511,11/12/2016 22:05,0,4.42,-2.54,46.4,8.27,1,0,0
3512,11/12/2016 22:10,0,4.42,-2.55,46.7,8.17,1,0,0
3513,11/12/2016 22:15,0,4.42,-2.49,47.3,8.05,1,0,0
3514,11/12/2016 22:20,0,4.42,-2.52,46.7,8.19,1,0,0
3515,11/12/2016 22:25,0.2,4.41,-2.51,47.7,7.9,1,0,0
3516,11/12/2016 22:30,0,4.38,-2.53,47.4,7.97,1,0,0
3517,11/12/2016 22:35,0,4.39,-2.52,48.1,7.77,1,0,0
3518,11/12/2016 22:40,0,4.39,-2.37,49.3,7.57,1,0,0
3519,11/12/2016 22:45,0,4.38,-2.33,49.6,7.52,1,0,0
3520,11/12/2016 22:50,0.2,4.38,-2.49,49.2,7.47,1,0,0
3521,11/12/2016 22:55,1.1,4.38,-2.46,49.4,7.44,1,0,0
3522,11/12/2016 23:00,0.2,4.38,-2.47,49.7,7.34,1,0,0
3523,11/12/2016 23:05,3,4.37,-2.38,50.2,7.29,1,0,0
3524,11/12/2016 23:10,0.4,4.37,-2.36,50.8,7.14,1,0,0
3525,11/12/2016 23:15,0.2,4.36,-2.38,50.8,7.12,1,0,0
3526,11/12/2016 23:20,0,4.36,-2.4,51.1,7.02,1,0,0
3527,11/12/2016 23:25,0.4,4.36,-2.26,51.6,7.02,1,0,0
3528,11/12/2016 23:30,0.6,4.34,-2.26,51.7,6.99,1,0,0
3529,11/12/2016 23:35,0,4.34,-2.37,52,6.79,1,0,0
3530,11/12/2016 23:40,0.7,4.34,-2.39,51.3,6.96,1,0,0
3531,11/12/2016 23:45,0.2,4.34,-2.36,52.5,6.66,1,0,0
3532,11/12/2016 23:50,1.1,4.34,-2.49,51.2,6.89,1,0,0
3533,11/12/2016 23:55,1.3,4.34,-2.51,51.3,6.84,1,0,0
3534,11/13/2016 0:00,0.4,4.34,-2.58,51.1,6.81,1,0,0
3535,11/13/2016 0:05,1.1,4.34,-2.57,51.7,6.66,1,0,0
3536,11/13/2016 0:10,0,4.34,-2.52,51.6,6.74,1,0,0
3537,11/13/2016 0:15,0,4.33,-2.48,52.2,6.61,1,0,0
3538,11/13/2016 0:20,0,4.33,-2.58,52.2,6.51,1,0,0
3539,11/13/2016 0:25,0,4.33,-2.63,52,6.51,1,0,0
3540,11/13/2016 0:30,0.2,4.3,-2.6,52.5,6.41,1,0,0
3541,11/13/2016 0:35,0.2,4.3,-2.64,52.9,6.26,1,0,0
3542,11/13/2016 0:40,0,4.3,-2.66,52.7,6.28,1,0,0
3543,11/13/2016 0:45,0,4.3,-2.58,53.3,6.2,1,0,0
3544,11/13/2016 0:50,0,4.3,-2.6,53.4,6.15,1,0,0
3545,11/13/2016 0:55,0,4.3,-2.53,53.9,6.1,1,0,0
3546,11/13/2016 1:00,0,4.3,-2.63,53.5,6.1,1,0,0
3547,11/13/2016 1:05,0,4.3,-2.62,54.2,5.92,1,0,0
3548,11/13/2016 1:10,0,4.3,-2.62,54.2,5.92,1,0,0
3549,11/13/2016 1:15,0,4.3,-2.54,54.7,5.87,1,0,0
3550,11/13/2016 1:20,0,4.3,-2.54,54.8,5.85,1,0,0
3551,11/13/2016 1:25,0,4.3,-2.64,54.3,5.87,1,0,0
3552,11/13/2016 1:30,0,4.27,-2.71,54.2,5.82,1,0,0
3553,11/13/2016 1:35,0,4.28,-2.61,54.7,5.8,1,0,0
3554,11/13/2016 1:40,0,4.29,-2.61,55.3,5.64,1,0,0
3555,11/13/2016 1:45,0,4.29,-2.54,56.5,5.41,1,0,0
3556,11/13/2016 1:50,0,4.29,-2.61,56.7,5.28,1,0,0
3557,11/13/2016 1:55,0,4.29,-2.58,56.2,5.44,1,0,0
3558,11/13/2016 2:00,0,4.29,-2.66,55.8,5.46,1,0,0
3559,11/13/2016 2:05,0,4.29,-2.7,55.5,5.49,1,0,0
3560,11/13/2016 2:10,0,4.29,-2.58,56.2,5.44,1,0,0
3561,11/13/2016 2:15,0.4,4.29,-2.7,55.7,5.44,1,0,0
3562,11/13/2016 2:20,0,4.29,-2.59,56.6,5.33,1,0,0
3563,11/13/2016 2:25,0,4.29,-2.68,56.2,5.33,1,0,0
3564,11/13/2016 2:30,0,4.27,-2.73,56.7,5.15,1,0,0
3565,11/13/2016 2:35,0,4.27,-2.78,56.6,5.13,1,0,0
3566,11/13/2016 2:40,0,4.27,-2.85,56.1,5.18,1,0,0
3567,11/13/2016 2:45,0.2,4.27,-2.87,56.1,5.15,1,0,0
3568,11/13/2016 2:50,0,4.28,-2.79,57.8,4.82,1,0,0
3569,11/13/2016 2:55,0,4.28,-2.76,56.8,5.1,1,0,0
3570,11/13/2016 3:00,0.4,4.28,-2.88,56.6,5.02,1,0,0
3571,11/13/2016 3:05,0.2,4.28,-2.88,56.7,5,1,0,0
3572,11/13/2016 3:10,0,4.28,-2.88,56.9,4.95,1,0,0
3573,11/13/2016 3:15,0,4.28,-2.99,55.9,5.08,1,0,0
3574,11/13/2016 3:20,0,4.28,-2.92,56.5,5,1,0,0
3575,11/13/2016 3:25,0,4.28,-2.88,57.2,4.87,1,0,0
3576,11/13/2016 3:30,0.4,4.25,-2.97,56.4,4.97,1,0,0
3577,11/13/2016 3:35,0.6,4.27,-2.95,56.3,5.02,1,0,0
3578,11/13/2016 3:40,0.4,4.27,-2.9,56.7,4.97,1,0,0
3579,11/13/2016 3:45,1.1,4.27,-2.9,56.7,4.97,1,0,0
3580,11/13/2016 3:50,0.4,4.27,-2.92,56.7,4.95,1,0,0
3581,11/13/2016 3:55,0.7,4.27,-2.97,56,5.08,1,0,0
3582,11/13/2016 4:00,1.1,4.27,-2.92,55.9,5.15,1,0,0
3583,11/13/2016 4:05,1.3,4.27,-2.95,56.5,4.97,1,0,0
3584,11/13/2016 4:10,0.6,4.28,-2.95,57.1,4.82,1,0,0
3585,11/13/2016 4:15,0.4,4.28,-2.91,57.4,4.79,1,0,0
3586,11/13/2016 4:20,0.2,4.28,-2.88,57.6,4.77,1,0,0
3587,11/13/2016 4:25,0.6,4.28,-2.88,57.5,4.79,1,0,0
3588,11/13/2016 4:30,0.6,4.25,-2.85,57.2,4.9,1,0,0
3589,11/13/2016 4:35,0.2,4.27,-2.76,57.9,4.82,1,0,0
3590,11/13/2016 4:40,0.4,4.27,-2.84,57.9,4.74,1,0,0
3591,11/13/2016 4:45,0.2,4.27,-2.82,58.1,4.71,1,0,0
3592,11/13/2016 4:50,0.6,4.27,-2.8,58.5,4.64,1,0,0
3593,11/13/2016 4:55,0,4.27,-2.8,59,4.51,1,0,0
3594,11/13/2016 5:00,0,4.27,-2.83,59,4.48,1,0,0
3595,11/13/2016 5:05,0.2,4.27,-2.81,59.1,4.48,1,0,0
3596,11/13/2016 5:10,0.4,4.27,-2.87,58.4,4.58,1,0,0
3597,11/13/2016 5:15,0.6,4.27,-2.85,58.9,4.48,1,0,0
3598,11/13/2016 5:20,0.6,4.27,-2.78,60.3,4.22,1,0,0
3599,11/13/2016 5:25,0,4.27,-2.77,59.9,4.32,1,0,0
3600,11/13/2016 5:30,0,4.25,-2.75,58.8,4.61,1,0,0
3601,11/13/2016 5:35,0,4.25,-2.79,59.5,4.4,1,0,0
3602,11/13/2016 5:40,0,4.26,-2.74,59.7,4.4,1,0,0
3603,11/13/2016 5:45,0,4.27,-2.72,61,4.12,1,0,0
3604,11/13/2016 5:50,0.2,4.27,-2.7,61.1,4.12,1,0,0
3605,11/13/2016 5:55,0,4.27,-2.71,60.4,4.27,1,0,0
3606,11/13/2016 6:00,0.4,4.27,-2.75,60.1,4.3,1,0,0
3607,11/13/2016 6:05,0,4.27,-2.72,60.9,4.14,1,0,0
3608,11/13/2016 6:10,0,4.27,-2.73,60.4,4.25,1,0,0
3609,11/13/2016 6:15,0,4.27,-2.7,61.1,4.12,1,0,0
3610,11/13/2016 6:20,0,4.27,-2.72,60.9,4.14,1,0,0
3611,11/13/2016 6:25,0,4.27,-2.71,61.3,4.06,1,0,0
3612,11/13/2016 6:30,0,4.25,-2.75,61.1,4.06,1,0,0
3613,11/13/2016 6:35,0,4.25,-2.63,61.1,4.19,1,0,0
3614,11/13/2016 6:40,0,4.25,-2.73,59.2,4.53,1,0,0
3615,11/13/2016 6:45,0,4.25,-2.76,59.3,4.48,1,0,0
3616,11/13/2016 6:50,0,4.25,-2.71,59.3,4.53,1,0,0
3617,11/13/2016 6:55,0,4.25,-2.8,58.6,4.61,1,0,0
3618,11/13/2016 7:00,0,4.26,-2.84,58.3,4.64,1,0,0
3619,11/13/2016 7:05,1.1,4.26,-2.82,58.3,4.66,1,0,0
3620,11/13/2016 7:10,0,4.26,-2.79,58.2,4.71,1,0,0
3621,11/13/2016 7:15,0.4,4.26,-2.82,58.3,4.66,1,0,0
3622,11/13/2016 7:20,0,4.27,-2.79,58.3,4.69,1,0,0
3623,11/13/2016 7:25,0.7,4.27,-2.86,58.1,4.66,1,0,0
3624,11/13/2016 7:30,0.2,4.24,-2.85,59.1,4.43,1,0,0
3625,11/13/2016 7:35,0.4,4.25,-2.89,58.1,4.64,1,0,0
3626,11/13/2016 7:40,0,4.25,-2.89,58.5,4.53,1,0,0
3627,11/13/2016 7:45,0,4.25,-2.86,59.3,4.38,1,0,0
3628,11/13/2016 7:50,2.4,4.25,-2.84,59.4,4.38,1,0,0.2
3629,11/13/2016 7:55,0,4.25,-2.82,59.9,4.27,1,0,0
3630,11/13/2016 8:00,0,4.25,-2.9,60.3,4.09,1,0,0
3631,11/13/2016 8:05,0.4,4.25,-3.01,60.4,3.96,1,0,0
3632,11/13/2016 8:10,0.9,4.25,-2.98,60.2,4.04,1,0,0
3633,11/13/2016 8:15,1.5,4.25,-2.97,60.8,3.91,1,0,0
3634,11/13/2016 8:20,0.4,4.25,-2.93,61.4,3.8,1,0,0
3635,11/13/2016 8:25,0.6,4.25,-2.95,61.9,3.67,1,0,0
3636,11/13/2016 8:30,0.4,4.22,-2.96,62.1,3.62,1,0,0
3637,11/13/2016 8:35,0,4.25,-2.97,62.4,3.54,1,0,0
3638,11/13/2016 8:40,0,4.25,-2.93,62.7,3.51,1,0,0
3639,11/13/2016 8:45,0,4.25,-2.97,63.1,3.38,1,0,0
3640,11/13/2016 8:50,0,4.25,-2.92,63.3,3.38,1,0,0
3641,11/13/2016 8:55,0,4.25,-2.9,63.3,3.41,1,0,0
3642,11/13/2016 9:00,0,4.25,-2.98,63.4,3.3,1,0,0
3643,11/13/2016 9:05,0,4.25,-2.92,63.1,3.43,1,0,0
3644,11/13/2016 9:10,0,4.25,-2.93,64,3.22,1,0,0
3645,11/13/2016 9:15,0,4.25,-2.92,63.7,3.3,1,0,0
3646,11/13/2016 9:20,0.4,4.25,-2.88,64,3.27,1,0,0
3647,11/13/2016 9:25,0,4.25,-2.77,64.5,3.27,1,0,0
3648,11/13/2016 9:30,0,4.22,-2.79,65.5,3.04,1,0,0
3649,11/13/2016 9:35,0,4.24,-2.74,65.5,3.09,1,0,0
3650,11/13/2016 9:40,0,4.24,-2.74,65.9,3.01,1,0,0
3651,11/13/2016 9:45,0,4.25,-2.75,66.6,2.85,1,0,0
3652,11/13/2016 9:50,0,4.25,-2.79,65.9,2.96,1,0,0
3653,11/13/2016 9:55,0,4.25,-2.86,65.3,3.01,1,0,0
3654,11/13/2016 10:00,0,4.25,-2.88,65.2,3.01,1,0,0
3655,11/13/2016 10:05,0,4.25,-2.79,65.9,2.96,1,0,0
3656,11/13/2016 10:10,0.2,4.25,-2.91,64.7,3.09,1,0,0
3657,11/13/2016 10:15,0,4.25,-2.89,66.4,2.74,1,0,0
3658,11/13/2016 10:20,0,4.25,-2.81,67.7,2.56,1,0,0
3659,11/13/2016 10:25,0,4.25,-2.86,66.8,2.69,1,0,0
3660,11/13/2016 10:30,0,4.24,-2.86,67.7,2.5,1,0,0
3661,11/13/2016 10:35,0,4.24,-2.82,68,2.48,1,0,0
3662,11/13/2016 10:40,0,4.25,-2.87,66.5,2.74,1,0,0
3663,11/13/2016 10:45,0.2,4.24,-2.83,66.3,2.82,1,0,0
3664,11/13/2016 10:50,0.2,4.25,-2.83,67.7,2.53,1,0,0
3665,11/13/2016 10:55,0,4.22,-2.86,67.2,2.61,1,0,0
3666,11/13/2016 11:00,0,4.22,-2.9,66.2,2.77,1,0,0
3667,11/13/2016 11:05,0.6,4.22,-2.87,66,2.85,1,0,0
3668,11/13/2016 11:10,1.1,4.24,-2.88,66.7,2.69,1,0,0
3669,11/13/2016 11:15,0.2,4.24,-2.85,67.5,2.56,2,0,0
3670,11/13/2016 11:20,0,4.24,-2.8,68,2.5,4,0,0
3671,11/13/2016 11:25,0,4.25,-2.84,66.5,2.77,7,0,0
3672,11/13/2016 11:30,0.6,4.25,-2.94,64.9,3.01,11,0,0
3673,11/13/2016 11:35,0.4,4.36,-3.02,63.8,3.17,18,0,0
3674,11/13/2016 11:40,0,4.46,-3.04,62.3,3.49,26,0,0
3675,11/13/2016 11:45,0,4.48,-3.19,60.7,3.7,37,0,0
3676,11/13/2016 11:50,0,4.48,-3.47,59.2,3.75,49,0,0
3677,11/13/2016 11:55,0.2,4.49,-3.41,60.6,3.49,64,0,0
3678,11/13/2016 12:00,0.2,4.5,-2.36,62.1,4.25,93,0,0
3679,11/13/2016 12:05,0,4.5,-2.34,60.2,4.71,103,0,0
3680,11/13/2016 12:10,0,4.5,-3.26,54.8,5.08,116,0,0
3681,11/13/2016 12:15,0,4.5,-3.39,53.6,5.26,131,0,0
3682,11/13/2016 12:20,0.9,4.51,-3.31,55.4,4.87,143,0,0
3683,11/13/2016 12:25,0.4,4.51,-3.31,55,4.97,157,0,0
3684,11/13/2016 12:30,0.4,4.48,-3.29,53.9,5.28,171,0,0
3685,11/13/2016 12:35,0.4,4.5,-3.19,54.8,5.15,181,0,0
3686,11/13/2016 12:40,0.2,4.51,-3.26,52.7,5.64,192,0,0
3687,11/13/2016 12:45,0.4,4.51,-3.27,51.7,5.9,203,0,0
3688,11/13/2016 12:50,0.4,4.51,-3.18,52.7,5.72,216,0,0
3689,11/13/2016 12:55,0.6,4.51,-3.11,50.9,6.31,227,0,0
3690,11/13/2016 13:00,0,4.51,-2.96,49.1,6.99,238,0,0
3691,11/13/2016 13:05,0.9,4.51,-3.07,50.5,6.46,249,0,0
3692,11/13/2016 13:10,0.6,4.51,-3.07,50.4,6.48,259,0,0
3693,11/13/2016 13:15,0,4.51,-2.99,50.7,6.48,274,0,0
3694,11/13/2016 13:20,0.4,4.51,-2.99,48.8,7.04,286,0,0
3695,11/13/2016 13:25,1.1,4.51,-2.95,49.2,6.96,297,0,0
3696,11/13/2016 13:30,0,4.48,-2.72,49.3,7.19,309,0,0
3697,11/13/2016 13:35,0.9,4.51,-2.63,48.7,7.47,319,0,0
3698,11/13/2016 13:40,0,4.51,-2.58,48.7,7.52,332,0,0
3699,11/13/2016 13:45,0,4.51,-2.61,44.8,8.72,343,0,0
3700,11/13/2016 13:50,0,4.51,-2.32,45.9,8.67,354,0,0
3701,11/13/2016 13:55,0,4.51,-2.36,46.8,8.34,366,0,0
3702,11/13/2016 14:00,0,4.51,-2.17,46.1,8.77,379,0,0
3703,11/13/2016 14:05,0,4.51,-2.13,43.2,9.78,388,0,0
3704,11/13/2016 14:10,0,4.51,-2.17,42.5,9.98,402,0,0
3705,11/13/2016 14:15,0,4.51,-1.99,43.5,9.83,413,0,0
3706,11/13/2016 14:20,0,4.51,-1.8,43.2,10.15,404,0,0
3707,11/13/2016 14:25,0,4.51,-1.65,42.6,10.52,417,0,0
3708,11/13/2016 14:30,0,4.48,-1.64,43,10.39,402,0,0
3709,11/13/2016 14:35,0,4.51,-1.69,43.9,10.03,407,0,0
3710,11/13/2016 14:40,0,4.51,-1.61,42.3,10.66,423,0,0
3711,11/13/2016 14:45,0.4,4.51,-1.49,41.2,11.2,448,0,0
3712,11/13/2016 14:50,0,4.51,-1.26,41.3,11.42,462,0,0
3713,11/13/2016 14:55,0,4.56,-1.05,38.7,12.63,427,0,0
3714,11/13/2016 15:00,0.4,4.53,-1.08,39,12.49,481,0,0
3715,11/13/2016 15:05,0.2,4.54,-1.44,38.6,12.24,488,0,0
3716,11/13/2016 15:10,0,4.51,-1.4,37.6,12.68,476,0,0
3717,11/13/2016 15:15,0.6,4.51,-1.28,35.7,13.62,481,0,0
3718,11/13/2016 15:20,0.6,4.51,-2.07,34.1,13.43,493,0,0
3719,11/13/2016 15:25,4.1,4.51,-2.41,33.3,13.4,502,0,0.2
3720,11/13/2016 15:30,0.6,4.48,-2.62,29.9,14.82,502,0,0
3721,11/13/2016 15:35,1.3,4.51,-2.44,31.7,14.12,501,0,0
3722,11/13/2016 15:40,1.1,4.51,-2.71,31.6,13.86,518,0,0
3723,11/13/2016 15:45,0.6,4.51,-2.6,30.9,14.34,503,0,0
3724,11/13/2016 15:50,0,4.51,-2.49,31.1,14.36,497,0,0
3725,11/13/2016 15:55,0.4,4.51,-2.3,31.1,14.58,508,0,0
3726,11/13/2016 16:00,1.1,4.51,-2.79,30.9,14.12,521,0,0
3727,11/13/2016 16:05,0.6,4.51,-2.85,29.5,14.77,518,0,0
3728,11/13/2016 16:10,1.9,4.51,-2.74,30.3,14.48,512,0,0.2
3729,11/13/2016 16:15,1.1,4.51,-3.1,29.9,14.27,522,0,0
3730,11/13/2016 16:20,0.6,4.51,-2.53,31,14.36,499,0,0
3731,11/13/2016 16:25,0.6,4.53,-2.08,32.5,14.15,494,0,0
3732,11/13/2016 16:30,0.6,4.48,-2.06,29.9,15.46,477,0,0
3733,11/13/2016 16:35,0,4.51,-2.72,29.2,15.08,513,0,0
3734,11/13/2016 16:40,0.9,4.53,-2.97,29,14.89,523,0,0
3735,11/13/2016 16:45,0.4,4.53,-2.73,28.2,15.6,522,0,0
3736,11/13/2016 16:50,3.3,4.54,-2.91,29.6,14.65,516,0,0
3737,11/13/2016 16:55,0.6,4.54,-3.11,28.8,14.84,513,0,0
3738,11/13/2016 17:00,0.7,4.54,-3.06,27.9,15.39,509,0,0
3739,11/13/2016 17:05,0.6,4.54,-2.28,29.8,15.27,494,0,0
3740,11/13/2016 17:10,0.2,4.54,-2.64,30.7,14.39,507,0,0
3741,11/13/2016 17:15,1.3,4.54,-2.71,29.8,14.77,502,0,0
3742,11/13/2016 17:20,0.9,4.54,-2.84,29.8,14.62,497,0,0
3743,11/13/2016 17:25,0.2,4.54,-2.69,29.4,15.01,488,0,0
3744,11/13/2016 17:30,0.4,4.48,-2.44,28.9,15.56,488,0,0
3745,11/13/2016 17:35,0.2,4.54,-2.58,29.5,15.08,483,0,0
3746,11/13/2016 17:40,0.6,4.54,-2.72,28.4,15.51,478,0,0
3747,11/13/2016 17:45,0,4.54,-2.89,28.7,15.15,473,0,0
3748,11/13/2016 17:50,0.7,4.54,-2.99,29.5,14.6,467,0,0
3749,11/13/2016 17:55,0.7,4.54,-2.53,28.7,15.56,461,0,0
3750,11/13/2016 18:00,0,4.54,-2.74,28.1,15.65,453,0,0
3751,11/13/2016 18:05,1.1,4.54,-2.9,28.4,15.29,427,0,0
3752,11/13/2016 18:10,0,4.54,-2.6,27.4,16.2,433,0,0
3753,11/13/2016 18:15,0,4.54,-2.76,27.3,16.08,432,0,0
3754,11/13/2016 18:20,0,4.54,-2.8,27.3,16.03,423,0,0
3755,11/13/2016 18:25,0,4.54,-2.45,27.6,16.27,414,0,0
3756,11/13/2016 18:30,0.4,4.48,-2.44,27.7,16.22,399,0,0
3757,11/13/2016 18:35,0.6,4.54,-2.64,28.7,15.44,396,0,0
3758,11/13/2016 18:40,0.2,4.54,-2.25,27.7,16.44,388,0,0
3759,11/13/2016 18:45,3.3,4.54,-1.85,30.6,15.34,377,0,0.2
3760,11/13/2016 18:50,3,4.54,-1.73,29.5,16.06,367,0,0
3761,11/13/2016 18:55,2.2,4.54,-2.18,27.3,16.75,357,0,0
3762,11/13/2016 19:00,1.7,4.54,-2.05,29.2,15.84,347,0,0
3763,11/13/2016 19:05,1.7,4.54,-2.03,29.3,15.82,328,0,0
3764,11/13/2016 19:10,3.7,4.54,-2.35,29.1,15.56,323,0,0.2
3765,11/13/2016 19:15,0.9,4.54,-1.83,30.2,15.58,314,0,0
3766,11/13/2016 19:20,0.2,4.54,-1.69,29.5,16.11,303,0,0
3767,11/13/2016 19:25,1.7,4.54,-1.49,30.4,15.87,292,0,0
3768,11/13/2016 19:30,1.5,4.49,-1.63,30,15.91,281,0,0
3769,11/13/2016 19:35,1.3,4.54,-1.39,29.6,16.39,269,0,0
3770,11/13/2016 19:40,2.2,4.54,-2.51,28.8,15.53,257,0,0.2
3771,11/13/2016 19:45,0.6,4.54,-1.56,29.6,16.2,246,0,0
3772,11/13/2016 19:50,0.6,4.56,-1.71,28.8,16.46,232,0,0
3773,11/13/2016 19:55,1.3,4.54,-2.05,28.6,16.18,221,0,0
3774,11/13/2016 20:00,1.1,4.54,-2.45,27.8,16.15,208,0,0
3775,11/13/2016 20:05,1.3,4.54,-2.38,27.9,16.18,196,0,0.2
3776,11/13/2016 20:10,2.2,4.54,-2.57,27.3,16.3,184,0,0
3777,11/13/2016 20:15,1.5,4.54,-2.64,27,16.39,171,0,0
3778,11/13/2016 20:20,3.7,4.54,-2.82,27.3,16.01,157,0,0.2
3779,11/13/2016 20:25,1.5,4.54,-2.81,27.2,16.08,144,0,0
3780,11/13/2016 20:30,3.5,4.49,-2.86,27.3,15.96,132,0,0.2
3781,11/13/2016 20:35,1.1,4.54,-2.92,27.5,15.77,119,0,0
3782,11/13/2016 20:40,2.8,4.54,-2.92,27.6,15.72,117,0,0.2
3783,11/13/2016 20:45,2,4.54,-2.82,28.1,15.56,89,0,0
